09-11 14:43:40 [INFO] wechatbot_client | Current Env: prod
09-11 14:59:12 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': '12367a82-99a5-4b71-b181-1b16b23ee1eb', 'time': 1694415552.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '7252723751106328113', 'message': [MessageSegment(type='text', data={'text': '两极分化'})], 'alt_message': '两极分化', 'user_id': 'lisongj398156529', 'group_id': '44043383416@chatroom'}
09-11 14:59:25 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': '22e6bc04-1521-4820-92d6-2e6eff6f956d', 'time': 1694415565.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '5057996990565861249', 'message': [MessageSegment(type='reply', data={'message_id': '3734347836129188194', 'user_id': '44043383416@chatroom'}), MessageSegment(type='text', data={'text': '草'})], 'alt_message': '草', 'user_id': 'wxid_vgtptv85y4rc22', 'group_id': '44043383416@chatroom'}
09-11 14:59:33 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': '62fb1673-847d-48df-91d7-0243449a4933', 'time': 1694415573.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '1863007425438308163', 'message': [MessageSegment(type='text', data={'text': '没上到白金之前应该很快乐 上手会很快'})], 'alt_message': '没上到白金之前应该很快乐 上手会很快', 'user_id': 'lisongj398156529', 'group_id': '44043383416@chatroom'}
09-11 14:59:50 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': 'd9029478-eeea-42f5-b03a-11031794a83d', 'time': 1694415590.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '6752566826617655894', 'message': [MessageSegment(type='text', data={'text': '到了白金就会开始被绝活哥或者舒婷怪折磨'})], 'alt_message': '到了白金就会开始被绝活哥或者舒婷怪折磨', 'user_id': 'lisongj398156529', 'group_id': '44043383416@chatroom'}
09-11 15:00:06 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': 'b7fedc74-616c-491c-869e-99940b36b543', 'time': 1694415606.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '2691680712360483915', 'message': [MessageSegment(type='text', data={'text': '舒婷怪=玩的不好的波升'})], 'alt_message': '舒婷怪=玩的不好的波升', 'user_id': 'lisongj398156529', 'group_id': '44043383416@chatroom'}
09-11 15:00:13 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': 'c6967c0e-a31e-4379-a6db-8a0da0ba3de5', 'time': 1694415613.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '780554815703591521', 'message': [MessageSegment(type='text', data={'text': '术语实在太多了我操 择 凹 安全跳 确反 一窍不通'})], 'alt_message': '术语实在太多了我操 择 凹 安全跳 确反 一窍不通', 'user_id': 'wxid_vgtptv85y4rc22', 'group_id': '44043383416@chatroom'}
09-11 15:00:19 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': '3af0f81c-2dbe-48d1-b09e-773e31eaca61', 'time': 1694415619.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '1537824425950853183', 'message': [MessageSegment(type='text', data={'text': '看文字完全猜不出意思的那种'})], 'alt_message': '看文字完全猜不出意思的那种', 'user_id': 'wxid_vgtptv85y4rc22', 'group_id': '44043383416@chatroom'}
09-11 15:00:30 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': '821a8835-58c0-4e0e-9843-2ad1630d758d', 'time': 1694415630.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '3951153644857814890', 'message': [MessageSegment(type='text', data={'text': '择就是猜拳'})], 'alt_message': '择就是猜拳', 'user_id': 'lisongj398156529', 'group_id': '44043383416@chatroom'}
09-11 15:00:43 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': '4815d6ea-c09e-43f4-b3df-16a7cfa0a228', 'time': 1694415643.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '5291762263671325000', 'message': [MessageSegment(type='text', data={'text': '嗯嗯我今天搜了 补过课了'})], 'alt_message': '嗯嗯我今天搜了 补过课了', 'user_id': 'wxid_vgtptv85y4rc22', 'group_id': '44043383416@chatroom'}
09-11 15:00:49 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': '821f1ad5-041e-4e5a-b463-ba987a06f807', 'time': 1694415648.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '4955464589617196777', 'message': [MessageSegment(type='wx.emoji', data={'file_id': '419fd4af-ce71-4ef4-9fee-2c4674a31b4e'})], 'alt_message': '', 'user_id': 'wxid_vgtptv85y4rc22', 'group_id': '44043383416@chatroom'}
09-11 15:00:49 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': '2a57fc16-fd00-469c-bb1d-fa84d1a0115d', 'time': 1694415649.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '7592052142219491089', 'message': [MessageSegment(type='wx.emoji', data={'file_id': 'fc7340c8-612b-494e-9672-43c53e439d96'})], 'alt_message': '', 'user_id': 'lisongj398156529', 'group_id': '44043383416@chatroom'}
09-11 15:01:06 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': 'a70984f1-a8f0-4170-a6e8-6f34337a85a7', 'time': 1694415666.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '2016262608388502885', 'message': [MessageSegment(type='text', data={'text': '游戏是挺好玩'})], 'alt_message': '游戏是挺好玩', 'user_id': 'lisongj398156529', 'group_id': '44043383416@chatroom'}
09-11 15:01:08 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': '2760af55-71ba-49e8-870d-f2156dff3faa', 'time': 1694415668.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '8641822266373050233', 'message': [MessageSegment(type='text', data={'text': '但是吧'})], 'alt_message': '但是吧', 'user_id': 'lisongj398156529', 'group_id': '44043383416@chatroom'}
09-11 15:01:14 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': '6d590230-5cdf-46c4-bf32-76bbfd4e9833', 'time': 1694415674.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '1010514275933016903', 'message': [MessageSegment(type='text', data={'text': '胜负欲太强去玩'})], 'alt_message': '胜负欲太强去玩', 'user_id': 'lisongj398156529', 'group_id': '44043383416@chatroom'}
09-11 15:01:19 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': '85c33213-c5f3-46c5-9399-73a65c2c86e9', 'time': 1694415679.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '5869883703262542748', 'message': [MessageSegment(type='text', data={'text': '会很受伤'})], 'alt_message': '会很受伤', 'user_id': 'lisongj398156529', 'group_id': '44043383416@chatroom'}
09-11 15:01:38 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': 'cb743f88-f07d-4a52-b23a-4d7bf1bc09eb', 'time': 1694415698.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '2152277566235126235', 'message': [MessageSegment(type='text', data={'text': '打不过没有任何其他因素的'})], 'alt_message': '打不过没有任何其他因素的', 'user_id': 'lisongj398156529', 'group_id': '44043383416@chatroom'}
09-11 15:01:39 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': 'c120b729-ccb2-489a-9dd4-fba8a76a1888', 'time': 1694415699.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '8796088546845423584', 'message': [MessageSegment(type='text', data={'text': '要买个摇杆不'})], 'alt_message': '要买个摇杆不', 'user_id': 'wxid_vgtptv85y4rc22', 'group_id': '44043383416@chatroom'}
09-11 15:01:42 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': '17430948-6ba9-472b-bc01-18c5686ec47c', 'time': 1694415702.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '242162952974028615', 'message': [MessageSegment(type='text', data={'text': '全是自身问题'})], 'alt_message': '全是自身问题', 'user_id': 'lisongj398156529', 'group_id': '44043383416@chatroom'}
09-11 15:01:51 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': 'ebe8e89c-7100-4885-bb70-6902a036f8b6', 'time': 1694415711.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '3561964723011910262', 'message': [MessageSegment(type='reply', data={'message_id': '1117833348927794221', 'user_id': '44043383416@chatroom'}), MessageSegment(type='text', data={'text': '这么远'})], 'alt_message': '这么远', 'user_id': 'wxid_38l0rozq3xbp22', 'group_id': '44043383416@chatroom'}
09-11 15:01:59 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': '64af0b5f-28f5-4bf1-b4a2-829bca359092', 'time': 1694415719.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '5971187057526052041', 'message': [MessageSegment(type='text', data={'text': '你用过摇杆吗'})], 'alt_message': '你用过摇杆吗', 'user_id': 'lisongj398156529', 'group_id': '44043383416@chatroom'}
09-11 15:02:07 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': '4e507607-3e07-49d8-8d8b-e18970fb8f4a', 'time': 1694415727.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '6424136731463697008', 'message': [MessageSegment(type='text', data={'text': '小时候街机厅经历？'})], 'alt_message': '小时候街机厅经历？', 'user_id': 'lisongj398156529', 'group_id': '44043383416@chatroom'}
09-11 15:02:12 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': '411c1f43-5942-483e-ba51-6d3b86fd04e2', 'time': 1694415732.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '4121148266717435327', 'message': [MessageSegment(type='text', data={'text': '小时候天天搓'})], 'alt_message': '小时候天天搓', 'user_id': 'wxid_vgtptv85y4rc22', 'group_id': '44043383416@chatroom'}
09-11 15:02:15 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': '3f53efcf-61ad-47ee-af3a-e840ea571a47', 'time': 1694415735.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '3638735663582599264', 'message': [MessageSegment(type='text', data={'text': '没有的话键盘都能玩'})], 'alt_message': '没有的话键盘都能玩', 'user_id': 'lisongj398156529', 'group_id': '44043383416@chatroom'}
09-11 15:02:22 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': 'e5f736b6-9154-4049-a9d5-0222540c4db5', 'time': 1694415742.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '6412621738003043854', 'message': [MessageSegment(type='text', data={'text': '不过都是玩三国志啥的搓 格斗游戏玩的少'})], 'alt_message': '不过都是玩三国志啥的搓 格斗游戏玩的少', 'user_id': 'wxid_vgtptv85y4rc22', 'group_id': '44043383416@chatroom'}
09-11 15:02:23 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': 'b560b523-62c0-493f-85cc-cf1580e4479d', 'time': 1694415743.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '744845417761113455', 'message': [MessageSegment(type='text', data={'text': '有的话买个摇杆也不错'})], 'alt_message': '有的话买个摇杆也不错', 'user_id': 'lisongj398156529', 'group_id': '44043383416@chatroom'}
09-11 15:02:27 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': '6848c786-0dbe-4b3f-87e0-0ce723eea12e', 'time': 1694415747.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '656095780692803180', 'message': [MessageSegment(type='text', data={'text': '收到'})], 'alt_message': '收到', 'user_id': 'wxid_vgtptv85y4rc22', 'group_id': '44043383416@chatroom'}
09-11 15:02:28 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': 'a778a37d-c1b2-411a-9edc-c8a7292c6343', 'time': 1694415748.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '8841273269165863913', 'message': [MessageSegment(type='text', data={'text': '爱你！'})], 'alt_message': '爱你！', 'user_id': 'wxid_vgtptv85y4rc22', 'group_id': '44043383416@chatroom'}
09-11 15:02:40 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': 'a01ece11-4553-4632-9d87-4ca011f8d9a9', 'time': 1694415759.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '4410166756045102198', 'message': [MessageSegment(type='wx.emoji', data={'file_id': '6dbe7268-0d96-48af-ab94-1dd224da1cf0'})], 'alt_message': '', 'user_id': 'lisongj398156529', 'group_id': '44043383416@chatroom'}
09-11 15:02:46 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': '7e322605-6683-497b-b9a6-8606f5931882', 'time': 1694415766.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '4791706103880279438', 'message': [MessageSegment(type='text', data={'text': '反正别买拳霸！'})], 'alt_message': '反正别买拳霸！', 'user_id': 'lisongj398156529', 'group_id': '44043383416@chatroom'}
09-11 15:02:47 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': '9e4c63d1-fc0b-4d7c-9cc4-597c2f1b7692', 'time': 1694415767.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '4808904239351106978', 'message': [MessageSegment(type='text', data={'text': '珠海到广州哪里远了'})], 'alt_message': '珠海到广州哪里远了', 'user_id': 'wxid_2drs33n8o7qj22', 'group_id': '44043383416@chatroom'}
09-11 15:02:50 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': 'ee295616-99db-43ed-9c86-0dedf2b6c782', 'time': 1694415769.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '4813177108796302840', 'message': [MessageSegment(type='wx.emoji', data={'file_id': '52f54f01-22e7-44e4-bc59-bb8ecf544767'})], 'alt_message': '', 'user_id': 'wxid_2drs33n8o7qj22', 'group_id': '44043383416@chatroom'}
09-11 15:03:00 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': 'c64c8903-02c3-4306-b8a9-2bf08b7155ed', 'time': 1694415780.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '3973105577348528886', 'message': [MessageSegment(type='text', data={'text': '都是珠三角地区'})], 'alt_message': '都是珠三角地区', 'user_id': 'wxid_2drs33n8o7qj22', 'group_id': '44043383416@chatroom'}
09-11 15:03:18 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': 'e367263e-91b1-4d8b-8cac-0b58468cc6dd', 'time': 1694415798.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '3965790435054364815', 'message': [MessageSegment(type='text', data={'text': '那也是'})], 'alt_message': '那也是', 'user_id': 'wxid_38l0rozq3xbp22', 'group_id': '44043383416@chatroom'}
09-11 15:03:32 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': '606e279a-84e5-492e-a1b1-70506ed19cb0', 'time': 1694415812.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '356643894126524284', 'message': [MessageSegment(type='text', data={'text': '我们这种广东偏远的才是真的远'})], 'alt_message': '我们这种广东偏远的才是真的远', 'user_id': 'wxid_2drs33n8o7qj22', 'group_id': '44043383416@chatroom'}
09-11 15:03:44 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': '52810e58-ac40-4c32-813f-96a08664b5f8', 'time': 1694415824.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '8366157960720355521', 'message': [MessageSegment(type='text', data={'text': '中山开车去珠海一个小时，坐轻轨四十分钟'})], 'alt_message': '中山开车去珠海一个小时，坐轻轨四十分钟', 'user_id': 'wxid_38l0rozq3xbp22', 'group_id': '44043383416@chatroom'}
09-11 15:03:44 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': 'eaf82d0c-e159-4a86-857d-2fa3a60c5f10', 'time': 1694415823.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '636661941589273990', 'message': [MessageSegment(type='wx.emoji', data={'file_id': '2595482b-8dd9-4243-b74d-d782521adc53'})], 'alt_message': '', 'user_id': 'wxid_2drs33n8o7qj22', 'group_id': '44043383416@chatroom'}
09-11 15:04:08 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': 'fe4d7a6a-cc99-441c-85ed-b44a57bca33e', 'time': 1694415848.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '4036201622504613610', 'message': [MessageSegment(type='reply', data={'message_id': '6412621738003043854', 'user_id': '44043383416@chatroom'}), MessageSegment(type='text', data={'text': 'ps5的话记得再买个转换器'})], 'alt_message': 'ps5的话记得再买个转换器', 'user_id': 'lisongj398156529', 'group_id': '44043383416@chatroom'}
09-11 15:04:11 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageDeleteEvent]:{'id': 'df816e0e-8bc0-4e1e-9e30-bf9589061248', 'time': 1694415849.0, 'type': 'notice', 'detail_type': 'group_message_delete', 'sub_type': 'delete', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'group_id': '44043383416@chatroom', 'message_id': '8366157960720355521', 'user_id': 'wxid_38l0rozq3xbp22', 'operator_id': ''}
09-11 15:04:17 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': 'd52f33e2-a8b8-408e-a42a-1199318584b3', 'time': 1694415857.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '8036405958266912766', 'message': [MessageSegment(type='text', data={'text': '中山开车去珠海一个小时，坐轻轨去广州四十分钟'})], 'alt_message': '中山开车去珠海一个小时，坐轻轨去广州四十分钟', 'user_id': 'wxid_38l0rozq3xbp22', 'group_id': '44043383416@chatroom'}
09-11 15:04:24 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': '2563a5ea-db69-4282-b477-6bb7af8392b7', 'time': 1694415864.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '5437778938374689131', 'message': [MessageSegment(type='reply', data={'message_id': '4791706103880279438', 'user_id': '44043383416@chatroom'}), MessageSegment(type='text', data={'text': '收到！'})], 'alt_message': '收到！', 'user_id': 'wxid_vgtptv85y4rc22', 'group_id': '44043383416@chatroom'}
09-11 15:04:27 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': '2677e349-a34a-4cd5-a37f-f2ce59c79009', 'time': 1694415867.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '5052749264506872916', 'message': [MessageSegment(type='text', data={'text': 'hori的好用吗'})], 'alt_message': 'hori的好用吗', 'user_id': 'wxid_vgtptv85y4rc22', 'group_id': '44043383416@chatroom'}
09-11 15:04:38 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': 'ee9b60bf-6c8c-49a1-bac4-cfe298a4a8df', 'time': 1694415878.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '2361419540864929284', 'message': [MessageSegment(type='text', data={'text': '没用过'})], 'alt_message': '没用过', 'user_id': 'lisongj398156529', 'group_id': '44043383416@chatroom'}
09-11 15:04:45 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': '85b8a7a5-3b90-461d-a65a-aeea02783232', 'time': 1694415885.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '6406972222710428823', 'message': [MessageSegment(type='text', data={'text': 'OKK 我研究一下'})], 'alt_message': 'OKK 我研究一下', 'user_id': 'wxid_vgtptv85y4rc22', 'group_id': '44043383416@chatroom'}
09-11 15:04:47 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': 'b3daf8ff-3e81-4c53-9096-96ad38948f37', 'time': 1694415886.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '603992807761386686', 'message': [MessageSegment(type='text', data={'text': '感谢感谢'})], 'alt_message': '感谢感谢', 'user_id': 'wxid_vgtptv85y4rc22', 'group_id': '44043383416@chatroom'}
09-11 15:04:48 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': '4347d316-2328-4ad5-8c74-712f4c55af93', 'time': 1694415888.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '1150613968821983680', 'message': [MessageSegment(type='text', data={'text': '我是手柄键盘玩家'})], 'alt_message': '我是手柄键盘玩家', 'user_id': 'lisongj398156529', 'group_id': '44043383416@chatroom'}
09-11 15:04:51 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': 'e8958702-0a0e-47c5-8204-980fc8d71449', 'time': 1694415890.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '6137856976255995373', 'message': [MessageSegment(type='wx.emoji', data={'file_id': '843e9904-f3ce-4823-bd0d-ba9dd004ec19'})], 'alt_message': '', 'user_id': 'lisongj398156529', 'group_id': '44043383416@chatroom'}
09-11 15:04:57 [ERROR] wechatbot_client | File Manager | 文件下载失败:
09-11 15:04:57 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': '93663414-ccca-4418-bcfc-ec9e333eee62', 'time': 1694415892.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '8122284977457034412', 'message': [MessageSegment(type='wx.emoji', data={'file_id': None})], 'alt_message': '', 'user_id': 'wxid_vgtptv85y4rc22', 'group_id': '44043383416@chatroom'}
09-11 15:07:25 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': '38258311-f1b0-45b7-9c5d-463138d6137c', 'time': 1694416044.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '8318577293386303598', 'message': [MessageSegment(type='wx.emoji', data={'file_id': '286aca14-6baf-4a9f-88dc-87ebce01c54a'})], 'alt_message': '', 'user_id': 'wxid_o4fspqpr99xe22', 'group_id': '44043383416@chatroom'}
09-11 15:07:32 [SUCCESS] wechatbot_client | WeChat Manager | 生成事件[GroupMessageEvent]:{'id': 'e7d5ca10-8573-4679-aada-dcee0e7ed643', 'time': 1694416052.0, 'type': 'message', 'detail_type': 'group', 'sub_type': '', 'self': {'platform': 'wechat', 'user_id': 'wxid_n55yg50aengs12'}, 'message_id': '3726347357232882079', 'message': [MessageSegment(type='text', data={'text': '珠三角靠近轻轨站就很近'})], 'alt_message': '珠三角靠近轻轨站就很近', 'user_id': 'wxid_o4fspqpr99xe22', 'group_id': '44043383416@chatroom'}
